# time, x_measured, y_measured, x_predicted, y_predicted, x_kalman, y_kalman
4.004095563139931646e-01,3.921799599890580907e+02,6.859152138314710783e+02,2.412317505060816529e+02,6.732728882973767668e+02,2.440901070295151101e+02,6.735122834765943480e+02
4.337770193401592755e-01,1.043015806464862408e+03,2.268376008205150356e+02,2.447822907998498181e+02,6.735723701026149683e+02,2.622755882594677246e+02,6.637821720575041127e+02
4.671444823663253310e-01,4.335823470077410775e+02,6.875213269629541628e+02,2.646598892572878299e+02,6.629333827637187824e+02,2.690105640559758058e+02,6.635666564598498098e+02
5.005119453924914419e-01,2.208571704483186295e+03,8.771151310339606653e+02,2.720399177099893677e+02,6.627081216561794008e+02,3.312342733125813652e+02,6.692619437227640447e+02
5.338794084186575528e-01,4.750994710379806065e+02,6.869966038104518020e+02,3.409121455748792755e+02,6.690441562697780000e+02,3.458001609153589584e+02,6.696981065491737581e+02
5.672468714448236637e-01,4.969546745256860731e+02,6.858614211763635922e+02,3.567672829344722345e+02,6.695403604845647578e+02,3.628455837775672421e+02,6.702480155442468686e+02
6.006143344709897747e-01,5.168165334206715897e+02,6.844599761633915023e+02,3.752885590522639632e+02,6.701632212663030259e+02,3.825511911162458318e+02,6.708968717759627225e+02
6.339817974971558856e-01,5.379170498298012717e+02,6.832295949584498658e+02,3.966579855982940330e+02,6.708940826702356617e+02,4.051576797495729352e+02,6.716363223432758787e+02
6.673492605233219965e-01,-2.786166533355849424e+02,4.747212070813224045e+02,4.211210277219175850e+02,6.717217419139941512e+02,3.723408449252067385e+02,6.579884210420003683e+02
7.007167235494879964e-01,5.770434521463470219e+02,6.814823457390782551e+02,3.837655226779861550e+02,6.565374903449879866e+02,3.991615308167546345e+02,6.585245314816775135e+02
7.340841865756541074e-01,5.951987582848881857e+02,6.822229012369513157e+02,4.128962966556454717e+02,6.572058639313833055e+02,4.292453927737996082e+02,6.594494208413935894e+02
7.674516496018202183e-01,6.105332211738004844e+02,6.851647845434961255e+02,4.454608336446883072e+02,6.582994916292873313e+02,4.618773281324688469e+02,6.609712524224784147e+02
8.008191126279863292e-01,6.260485843617931323e+02,6.908066928254390859e+02,4.806436752244133572e+02,6.600440614036738225e+02,4.964435428537951793e+02,6.633867649429066660e+02
8.341865756541524402e-01,6.381864793741353878e+02,6.985958383907684492e+02,5.177541000570563483e+02,6.627610062367989485e+02,5.318531917920148544e+02,6.669562117845980538e+02
8.675540386803185511e-01,6.476029425976731773e+02,7.106083460632507922e+02,5.555867098741039172e+02,6.667287247148356073e+02,5.670439892668453012e+02,6.721923376726361994e+02
9.009215017064846620e-01,6.547158609696539315e+02,7.240275190840802679e+02,5.929820871156455269e+02,6.725009896558331093e+02,6.010635132812293477e+02,6.792462089603892537e+02
9.342889647326506619e-01,6.604147786834066665e+02,7.387719299386035345e+02,6.289132839901193393e+02,6.802305354328293561e+02,6.332051817369494984e+02,6.882064642457934269e+02
9.676564277588167728e-01,6.623842235208693410e+02,7.557139133505154405e+02,6.626310704411122288e+02,6.900018483904752884e+02,6.625963702213481383e+02,6.992392457743430896e+02
1.001023890784982884e+00,6.452588458722585756e+02,8.090011063960519095e+02,6.932091679186155488e+02,7.019849385717515133e+02,6.863049091690409114e+02,7.173939552689190577e+02
1.034391353811149106e+00,6.690898149012955400e+02,7.912131462534933917e+02,7.174788048606261555e+02,7.216780011663807954e+02,7.103849351155137128e+02,7.318719164014385115e+02
1.067758816837315106e+00,6.723368540553151433e+02,8.043211167283423038e+02,7.420832925632945489e+02,7.372706995852115597e+02,7.317233145198360944e+02,7.472302167199551377e+02
1.101126279863481106e+00,6.694142546946973198e+02,8.296929785696216868e+02,7.636368489758256146e+02,7.537526809239921022e+02,7.495108373271178834e+02,7.651377795548769427e+02
1.134493742889647327e+00,6.708633721877312155e+02,8.477162910626204848e+02,7.812797268614600625e+02,7.729382053226954667e+02,7.646213820852103709e+02,7.842198595454282213e+02
1.167861205915813327e+00,6.720126566719961829e+02,8.657462545256616977e+02,7.959830734615728716e+02,7.933245165559488896e+02,7.772038016390707753e+02,8.042950975898073693e+02
1.201228668941979549e+00,6.735581567270590995e+02,8.823825975575642815e+02,8.079231191081548786e+02,8.147134504083120419e+02,7.875194910735228859e+02,8.249891657688245914e+02
1.234596131968145549e+00,6.750399053733166284e+02,8.984387447384285679e+02,8.173956939780709945e+02,8.366984354361137548e+02,7.957496285479533071e+02,8.460864258222593435e+02
1.267963594994311771e+00,6.775261577646303977e+02,9.128557763319197420e+02,8.246071151771201357e+02,8.590466648791150419e+02,8.022278231687363359e+02,8.672340593528725776e+02
1.301331058020477771e+00,6.769662898691040027e+02,9.269513535680351879e+02,8.299274554087776323e+02,8.813771274280798025e+02,8.066462306095418171e+02,8.883136841682957083e+02
1.334698521046643993e+00,6.783300376442305151e+02,9.431180054159968904e+02,8.330294229192893454e+02,9.035639896736703349e+02,8.094784124767608091e+02,9.095855846278789159e+02
1.368065984072809993e+00,6.758421961491010279e+02,9.592698988704081557e+02,8.344340708089690679e+02,9.258920706408905517e+02,8.102825481851106133e+02,9.309750887674456408e+02
1.401433447098975993e+00,6.767688442664938293e+02,9.734371443732065927e+02,8.336680702971536903e+02,9.482817312998694206e+02,8.097606009392696933e+02,9.521147793170611067e+02
1.434800910125142215e+00,6.784729524936115013e+02,9.926183860883259058e+02,8.315003699498626020e+02,9.703357273555824349e+02,8.081616454364552737e+02,9.737341303492057705e+02
1.468168373151308215e+00,6.800388291354004195e+02,1.012523449480374666e+03,8.282068123961918218e+02,9.928479559178443878e+02,8.055799413135330269e+02,9.958526189127065891e+02
1.501535836177474437e+00,6.436835579088153736e+02,1.020735542808315017e+03,8.238948243945898184e+02,1.015839705954236706e+03,7.963279195870981084e+02,1.016588621774769194e+03
1.534903299203640437e+00,8.120252227782854959e+01,1.691292236328049512e+03,8.123932746712382595e+02,1.037267773036643121e+03,7.003100129014749200e+02,1.137522316578078062e+03
1.568270762229806659e+00,-2.895927280224770584e+03,5.014590657651115180e+03,7.067145895868275147e+02,1.167485015272861574e+03,1.531246049716042990e+02,1.758639848403330689e+03
1.601638225255972658e+00,6.832391553975902525e+02,1.094745149376114114e+03,1.111045620753773164e+02,1.840882868923633850e+03,1.992608983004736842e+02,1.725915571993182539e+03
1.635005688282138658e+00,6.811902614585326319e+02,1.111707768435885100e+03,1.623615775546421105e+02,1.801445483369139311e+03,2.425426888617412260e+02,1.694851653441239478e+03
1.668373151308304880e+00,6.810275580612656086e+02,1.123917424823431020e+03,2.104430445457167878e+02,1.763909727139777715e+03,2.833978550862552765e+02,1.664691593474294450e+03
1.701740614334470880e+00,6.829357739285796924e+02,1.134133433439522832e+03,2.558050272683897788e+02,1.727471088361382499e+03,3.222390987375467830e+02,1.635185912263347518e+03
1.735108077360637102e+00,6.843705047343247543e+02,1.146416562268716234e+03,2.988880131365667694e+02,1.691876591584968537e+03,3.590420438995650443e+02,1.606758278565154569e+03
1.768475540386803102e+00,6.842466532442344942e+02,1.158791772778176437e+03,3.396576893245907627e+02,1.657604325593401882e+03,3.936063281797042919e+02,1.579510535350887949e+03
1.801843003412969324e+00,6.817718202815876793e+02,1.171555695202762081e+03,3.778903649982038360e+02,1.624778137112165950e+03,4.256176683122459394e+02,1.553595494744045936e+03
1.835210466439135324e+00,6.825066026031026922e+02,1.182874777314802714e+03,4.132410885682907633e+02,1.593574385354791957e+03,4.556610690396863674e+02,1.528872934761999886e+03
1.868577929465301324e+00,6.783551802464451157e+02,1.193590257889549321e+03,4.463476340584969648e+02,1.563847085979705980e+03,4.830036323519840948e+02,1.505348412632115696e+03
1.901945392491467546e+00,6.738319630249334296e+02,1.204002941638379752e+03,4.764119605112483100e+02,1.535607029685331781e+03,5.076871625146152951e+02,1.483074435688977246e+03
1.935312855517633546e+00,6.633281868554729499e+02,1.211597321464019387e+03,5.034845088082263942e+02,1.508913813956706008e+03,5.288693103217779026e+02,1.461696931557382413e+03
1.968680318543799768e+00,6.496291242008308018e+02,1.219936193781732072e+03,5.266537504116153059e+02,1.483381691686330441e+03,5.462270136821208553e+02,1.441450629157058984e+03
2.002047781569965768e+00,6.336907750400466739e+02,1.225589183771822718e+03,5.455786833913124383e+02,1.459266047902837727e+03,5.596308170744836161e+02,1.421999215712270598e+03
2.035415244596131767e+00,6.154180816035262751e+02,1.229157208777935921e+03,5.601317858753021710e+02,1.436197416005883042e+03,5.689642363114784303e+02,1.403121002682301423e+03
2.068782707622298211e+00,5.993232180024187983e+02,1.229984114785389238e+03,5.702011586477420906e+02,1.413931216456072207e+03,5.748606756734398004e+02,1.384499758961132102e+03
2.102150170648464211e+00,5.793272205628198890e+02,1.227063091421885019e+03,5.764933473192659221e+02,1.392119593929041230e+03,5.769473489329404856e+02,1.365676661572704006e+03
2.135517633674630211e+00,5.621484792093972374e+02,1.227262287521206645e+03,5.786161602051010959e+02,1.370259658538245048e+03,5.759751072177907645e+02,1.347326032728964037e+03
2.168885096700796211e+00,5.448086592703357383e+02,1.225686724195203624e+03,5.774038061824600163e+02,1.349084604404300308e+03,5.721716284818163558e+02,1.329276758810679894e+03
2.202252559726962211e+00,2.156904828328709414e+02,1.324593098537899778e+03,5.731172770956711702e+02,1.328402778356271028e+03,5.157020472465936791e+02,1.327790810686431541e+03
2.235620022753128655e+00,-3.841548223013501229e+01,9.723075483239859977e+02,5.114591077953298850e+02,1.325931285778057145e+03,4.230802237240300201e+02,1.269094923697994773e+03
2.268987485779294655e+00,4.922683310128296057e+02,1.227335910498526118e+03,4.106480543889068144e+02,1.261200745696057766e+03,4.237722020530693499e+02,1.255755443178856240e+03
2.302354948805460655e+00,4.682499310883724775e+02,1.197031725114536812e+03,4.119189705407645761e+02,1.246219410918411540e+03,4.209796439598778761e+02,1.238307712751393638e+03
2.335722411831626655e+00,4.570443318778874300e+02,1.228603458565892652e+03,4.093912825130306032e+02,1.226887633261323572e+03,4.170579175027020256e+02,1.227163682884411855e+03
2.369089874857793099e+00,4.437543168585654030e+02,1.226053127316452901e+03,4.056442215803314184e+02,1.214563466301807694e+03,4.117765197708054643e+02,1.216412268487550591e+03
2.402457337883959099e+00,4.305344930105968047e+02,1.226962527439857013e+03,4.004293746269036092e+02,1.202773993727315201e+03,4.052740903886642059e+02,1.206666573355718356e+03
2.435824800910125099e+00,4.193723826071236545e+02,1.226088825725571951e+03,3.939016386915281487e+02,1.192180561948994182e+03,3.980008131487670653e+02,1.197637642010058244e+03
2.469192263936291099e+00,4.115911857923173329e+02,1.224932240486018600e+03,3.865548600780349489e+02,1.182459091660716467e+03,3.905842560559300978e+02,1.189294804576353499e+03
2.502559726962457098e+00,4.073385138063695194e+02,1.221460477458418609e+03,3.790743217280601698e+02,1.173568271165179794e+03,3.836232928133092628e+02,1.181276266533776152e+03
2.535927189988623542e+00,4.075365402254873288e+02,1.212014769832691172e+03,3.721114586957086772e+02,1.165106248269853722e+03,3.778129891720044498e+02,1.172655994205192655e+03
2.569294653014789542e+00,5.437740790976295102e+02,1.391756625707581406e+03,3.664200793529323050e+02,1.156058022849026429e+03,3.949647886110607828e+02,1.193993158796507032e+03
2.602662116040955542e+00,3.670682416791925675e+02,1.525969145861769675e+03,3.857599924260453577e+02,1.179719482804519430e+03,3.827515528718800510e+02,1.235448408150543401e+03
2.636029579067121542e+00,5.618420410156252274e+02,1.539411132812506594e+03,3.730171494332340103e+02,1.225240326126824129e+03,4.034093221650305736e+02,1.275807459220676947e+03
2.669397042093287986e+00,4.184101333936092146e+02,1.152039262450748765e+03,3.961275472392783854e+02,1.269417738750105400e+03,3.997141650707961844e+02,1.250524431967138753e+03
2.702764505119453986e+00,7.239077371195920705e+02,1.594631533820086361e+03,3.925995737847882197e+02,1.241921802699474256e+03,4.459300182850884653e+02,1.298697242673269784e+03
2.736131968145619986e+00,4.245621376498862674e+02,1.113642271588271115e+03,4.434565977029351416e+02,1.294593105076527991e+03,4.404149567672488956e+02,1.265463536888861427e+03
2.769499431171785986e+00,4.459712877866030567e+02,1.054554245323645091e+03,4.377340720564051253e+02,1.258374175945904426e+03,4.390602170778882396e+02,1.225560322924812681e+03
2.802866894197951986e+00,4.304519991244379185e+02,1.066774465544319355e+03,4.365518400434662567e+02,1.215042336958135365e+03,4.355697020413330733e+02,1.191169663400920854e+03
2.836234357224118430e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.330318964966627391e+02,1.177897894697038737e+03,3.633013665452712075e+02,9.882226188331835601e+02
2.869601820250284430e+00,5.684625854492196595e+02,1.542281494140628183e+03,3.545615383842678625e+02,9.572269869001931966e+02,3.890100027483038048e+02,1.051449196750203100e+03
2.902969283276450430e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.831473195978898616e+02,1.027472627607451159e+03,3.214337772354168692e+02,8.619776018385612133e+02
2.936336746302616429e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.099499762645199894e+02,8.220723236310532229e+02,2.600193685724252077e+02,6.896426613338037441e+02
2.969704209328782429e+00,4.407900247938596863e+02,9.488009143175718236e+02,2.437327488149671240e+02,6.361348310756122828e+02,2.754817508696302752e+02,6.865102159476520001e+02
3.003071672354948873e+00,4.538267381241257681e+02,9.000155667930764594e+02,2.615330997841232943e+02,6.353011565794319040e+02,2.925191106686856415e+02,6.779569805941473533e+02
3.036439135381114873e+00,4.208662691607153761e+02,9.604245060664784432e+02,2.809631512205417039e+02,6.285489370772482971e+02,3.035102738976644332e+02,6.820348012789306722e+02
3.069806598407280873e+00,4.040262870392055561e+02,9.907169825648909409e+02,2.937092470081397551e+02,6.355661541487584145e+02,3.114907421076769083e+02,6.928112788665686139e+02
3.103174061433446873e+00,2.429188715527300815e+02,1.490096365356541810e+02,3.031040124911590397e+02,6.498273125687727543e+02,2.934017041001348503e+02,5.690916448477261156e+02
3.136541524459613317e+00,4.617747570875230849e+02,8.506069977003378426e+02,2.840288825378312367e+02,5.174170957282565269e+02,3.126866894662707637e+02,5.711370029014165084e+02
3.169908987485779317e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.057370991610067108e+02,5.225405995188204997e+02,2.564371862133520494e+02,4.382812599143493912e+02
3.203276450511945317e+00,3.991043839182389092e+02,1.057557079491802597e+03,2.450162178642538322e+02,3.805716916658390119e+02,2.698657611916317478e+02,4.897480038875648916e+02
3.236643913538111317e+00,5.277762553011277191e+01,1.756538346162585185e+03,2.604463008024987403e+02,4.399831917279220761e+02,2.269522681701788258e+02,6.523249965140539643e+02
3.270011376564277317e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.143868090045089048e+02,6.202003828704154103e+02,1.798057867509675987e+02,5.201608172773401293e+02
3.303378839590443761e+00,4.442167840117628543e+02,7.267032097695139328e+02,1.638668548924227082e+02,4.784214718060886185e+02,2.090919442168052740e+02,5.184734304860177190e+02
3.336746302616609761e+00,2.918022861372892294e+02,9.296311365079195639e+02,1.968190458944557406e+02,4.793241239112970788e+02,2.121426548886109913e+02,5.519719781086845387e+02
3.370113765642775761e+00,4.429611377614344860e+02,6.887879829874195821e+02,2.010231235826716727e+02,5.184978119271322612e+02,2.400576794487854784e+02,5.459726228544939204e+02
3.403481228668941760e+00,4.446597139355827721e+02,6.710263668710408638e+02,2.322822286673091696e+02,5.143942427086968792e+02,2.665495963828689696e+02,5.396670280416630021e+02
3.436848691695108204e+00,7.675166860153179869e+02,1.182033138174442229e+03,2.618407938682482268e+02,5.098928417772695525e+02,3.434366204291221720e+02,6.183493529558713817e+02
3.470216154721274204e+00,4.441921333485447008e+02,6.381825459728952410e+02,3.461815389707944064e+02,5.979547265877541804e+02,3.619972482056060699e+02,6.044461829306650316e+02
3.503583617747440204e+00,4.260400198282326301e+02,6.308050638626303908e+02,3.665985090673780178e+02,5.846849336536624833e+02,3.761907977483189143e+02,5.921275036237774430e+02
3.536951080773606204e+00,4.416143840803938474e+02,6.067013208049872901e+02,3.821501570538043211e+02,5.731102445935657670e+02,3.917464175393931782e+02,5.785311292738952034e+02
3.570318543799772204e+00,4.409324512984533158e+02,5.912059266024227782e+02,3.991013411529768291e+02,5.601049206219840926e+02,4.058521668413217753e+02,5.651240910283142966e+02
3.603686006825938648e+00,4.409944408262630304e+02,5.757828701884861857e+02,4.143839972107700760e+02,5.472737917671090599e+02,4.186785563660041589e+02,5.518747644344917944e+02
3.637053469852104648e+00,4.374765689735698402e+02,5.591403289181034779e+02,4.281926117836068784e+02,5.345821969200799231e+02,4.296909387631274058e+02,5.385456050860552750e+02
3.670420932878270648e+00,4.385683874654857846e+02,5.435064930293360703e+02,4.399524785855558662e+02,5.217712548245547168e+02,4.397290990049576749e+02,5.252791224237199685e+02
3.703788395904436648e+00,4.364157907741658846e+02,5.266972988372699547e+02,4.505891567840720882e+02,5.089973707915710861e+02,4.483016851689815212e+02,5.118540022343337341e+02
3.737155858930602648e+00,4.393397520564329284e+02,5.116045017008069635e+02,4.595738605539106061e+02,4.960198781927545610e+02,4.563082110281474684e+02,4.985351319967268182e+02
3.770523321956769092e+00,4.412038990016629896e+02,4.966305324591781982e+02,4.678957315946000790e+02,4.831289983979584122e+02,4.635878298997761249e+02,4.853080650192754888e+02
3.803890784982935092e+00,4.434593444264933169e+02,4.816251226701986639e+02,4.753843811910872432e+02,4.703094311951870168e+02,4.702318573649625932e+02,4.721357210242009046e+02
3.837258248009101091e+00,4.444462434722379953e+02,4.675927084540720671e+02,4.821448583974357120e+02,4.575213051577474062e+02,4.760605010413578384e+02,4.591467764609666347e+02
3.870625711035267091e+00,4.453528925386406172e+02,4.571369126179642990e+02,4.879862650788670635e+02,4.449055914200434358e+02,4.811054578043888910e+02,4.468796638159282111e+02
3.903993174061433535e+00,4.524804074552689599e+02,4.474517006640342061e+02,4.929488627806462091e+02,4.330493306642752032e+02,4.864174591724490710e+02,4.353738001955851473e+02
3.937360637087599535e+00,4.612798947024584209e+02,4.394588546532447708e+02,4.981832971641695735e+02,4.219934498850578279e+02,4.922272735747851016e+02,4.248122783902451260e+02
3.970728100113765535e+00,4.597366610440043360e+02,4.297667759698588270e+02,5.039419993571873988e+02,4.119353374096530160e+02,4.968074782279444435e+02,4.148132426588171597e+02
4.004095563139931535e+00,4.939319640789699406e+02,4.278517805115432111e+02,5.083421240076166896e+02,4.024559245719182741e+02,5.060163950888097588e+02,4.065546907805586443e+02
4.037463026166097535e+00,5.122089529840567366e+02,4.264433223806588558e+02,5.177756032117032419e+02,3.948378653203324120e+02,5.168771726242616751e+02,3.999388341600923127e+02
4.070830489192263535e+00,5.317834103664104077e+02,4.269403264645334275e+02,5.289802401043967848e+02,3.889684400109155717e+02,5.294326587838428395e+02,3.950969263744523801e+02
4.104197952218429535e+00,5.503805216668131379e+02,4.275585042509278537e+02,5.419975324859725561e+02,3.849850552026648529e+02,5.433505100053492924e+02,3.918562223057165852e+02
4.137565415244596423e+00,5.661315401190923922e+02,4.278133255527643541e+02,5.564598879533468789e+02,3.826933384904892250e+02,5.580208528701662090e+02,3.899755189953878016e+02
4.170932878270762423e+00,5.840299233683540479e+02,4.290015077163467936e+02,5.716986643355835440e+02,3.818251481825899418e+02,5.736888833037800168e+02,3.894392357096643309e+02
4.204300341296928423e+00,5.982870931726720301e+02,4.280752091310416176e+02,5.879797513469168280e+02,3.823593834602381207e+02,5.896433219683249263e+02,3.897377653752852211e+02
4.237667804323094423e+00,6.134272792767742430e+02,4.274846971964704494e+02,6.045255842875612871e+02,3.837367003922786353e+02,6.059622923612713521e+02,3.907975017670046327e+02
4.271035267349260423e+00,6.315765741577280323e+02,4.269059909362150051e+02,6.214219924396387569e+02,3.858752214489027779e+02,6.230609180264962106e+02,3.924974910635550600e+02
4.304402730375426422e+00,6.493047821802338149e+02,4.268792319274277816e+02,6.391217909743054406e+02,3.886418920932060814e+02,6.407653073186794472e+02,3.948133295139061261e+02
4.337770193401592422e+00,6.651504463021331048e+02,4.269507405198499441e+02,6.574341062059862679e+02,3.920095062627244715e+02,6.586795138973482153e+02,3.976489780002691532e+02
4.371137656427758422e+00,6.831637944441959007e+02,4.276991852325916170e+02,6.759268111945949613e+02,3.958729875247771588e+02,6.770948554812276825e+02,4.010097146824509764e+02
4.404505119453924422e+00,7.012802879762041357e+02,4.307051044409660108e+02,6.949185150443638577e+02,4.002381824918611528e+02,6.959453046774991662e+02,4.051555412134078438e+02
4.437872582480091310e+00,7.201115364234231038e+02,4.307732327954604443e+02,7.143371478439661360e+02,4.053886203275537810e+02,7.152691370283148444e+02,4.094857093861492672e+02
4.471240045506257310e+00,7.409212993948369785e+02,4.356307547931166368e+02,7.342246143955419484e+02,4.106686887974983051e+02,7.353054664633709763e+02,4.146975927479585948e+02
4.504607508532423310e+00,7.558355505425724914e+02,4.369153874056780751e+02,7.548415648848941828e+02,4.168401931771897466e+02,7.550019957668599773e+02,4.200803617760342945e+02
4.537974971558589310e+00,7.721608969897413317e+02,4.420965034422980011e+02,7.750401591154241032e+02,4.231272691552561582e+02,7.745754400884017059e+02,4.261889438887241681e+02
4.571342434584755310e+00,7.839621977902224899e+02,4.472791553027869895e+02,7.950600935897647332e+02,4.301366478969621312e+02,7.932688641978867281e+02,4.329034934026719839e+02
4.604709897610921310e+00,7.907778138315406977e+02,4.535053784581358514e+02,8.140789683841109081e+02,4.377373355580506313e+02,8.103180905438131276e+02,4.402823460636031996e+02
4.638077360637087310e+00,7.923573455102730350e+02,4.598440532499979554e+02,8.312696615952092998e+02,4.459930887689963015e+02,8.249890781291121584e+02,4.482286827212810749e+02
4.671444823663253310e+00,7.877918844492101016e+02,4.657476380396894342e+02,8.458410670726034368e+02,4.547983572780835857e+02,8.364717045965317084e+02,4.565656135196283572e+02
4.704812286689419309e+00,7.817949129734348617e+02,4.744623341347540872e+02,8.569221601083613677e+02,4.639607684960033112e+02,8.447963063768594338e+02,4.656557653678913198e+02
4.738179749715586198e+00,7.734122734705817948e+02,4.871093306141377752e+02,8.645611983763363924e+02,4.738767416866822373e+02,8.498493508504383271e+02,4.760125412133897953e+02
4.771547212741752197e+00,7.623799052396839215e+02,4.995105754736875951e+02,8.686493125278237812e+02,4.851055202742366532e+02,8.514969227317042169e+02,4.874305649707376915e+02
4.804914675767918197e+00,7.527405002946047716e+02,5.148298258015616966e+02,8.690556588245185594e+02,4.974208203768046701e+02,8.502818100517433777e+02,5.002307209887249542e+02
4.838282138794084197e+00,7.419201343276837406e+02,5.828778564191583200e+02,8.663872135904979359e+02,5.111708313534030594e+02,8.462975795441257105e+02,5.227447182049075991e+02
4.871649601820250197e+00,7.434902803726372440e+02,5.544127721533835711e+02,8.607587490865482778e+02,5.354333637256210068e+02,8.418309888126156011e+02,5.384967421154092335e+02
4.905017064846416197e+00,1.313616137369248463e+03,2.141105824818104338e+03,8.546746545920110520e+02,5.522136690315157921e+02,9.287503362412115848e+02,8.086696093285668212e+02
4.938384527872582197e+00,6.795718691449735616e+02,6.738220219856586937e+02,9.482635269450639726e+02,8.462045808742245754e+02,9.048951842322115908e+02,8.183810676590879893e+02
4.971751990898748197e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.208071924522737390e+02,8.551717397532381710e+02,7.721836572936285847e+02,7.171421411883000019e+02
5.005119453924914197e+00,6.356977281046172266e+02,8.516697965512285009e+02,7.748651477468762323e+02,7.431742656553567485e+02,7.524027223477008874e+02,7.606860710416830216e+02
5.038486916951081085e+00,7.622490356173126429e+02,6.796482483886481987e+02,7.526196217971051965e+02,7.894076006218215298e+02,7.541738653248837636e+02,7.716918013004145678e+02
5.071854379977247085e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.539981829461047482e+02,8.000038062182387648e+02,6.322984507123746880e+02,6.708784963636343264e+02
5.105221843003413085e+00,7.296628156053427574e+02,7.245539722813457502e+02,6.206566892382268179e+02,6.886976569620131841e+02,6.382509209184529482e+02,6.944850777240620801e+02
5.138589306029579085e+00,7.300592806449778891e+02,7.460017289160787186e+02,6.271936831280753495e+02,7.134394363029227861e+02,6.437967992251878968e+02,7.186951830024502215e+02
5.171956769055745085e+00,7.268295046975822515e+02,7.664642719878002026e+02,6.333030511139457985e+02,7.387593337308434229e+02,6.483987752853768143e+02,7.432310750413331562e+02
5.205324232081911084e+00,7.298393312385103400e+02,7.848754021380347012e+02,6.383972400537678595e+02,7.643548729681705254e+02,6.531565364556234954e+02,7.676670082049845405e+02
5.238691695108077084e+00,7.246310532779780260e+02,7.998833901183978696e+02,6.436753662534205205e+02,7.897635122962184369e+02,6.567420950940845614e+02,7.913969206985577785e+02
5.272059158134243084e+00,7.226915136804323083e+02,8.155445960429383376e+02,6.476862350906972097e+02,8.143280396626572610e+02,6.597925328088482502e+02,8.145243990923869433e+02
5.305426621160409084e+00,7.218658747211720765e+02,8.315563215742704415e+02,6.511261938552586344e+02,8.381672727092613968e+02,6.625439988268896059e+02,8.371002259002804067e+02
5.338794084186575972e+00,7.206977214641098044e+02,8.474958980355224867e+02,6.542521215884474941e+02,8.613420440936968134e+02,6.649768364341554161e+02,8.591071938031761874e+02
5.372161547212741972e+00,7.179286080832304151e+02,8.638672656610297054e+02,6.570412850651172221e+02,8.838388531859894783e+02,6.668688610860309609e+02,8.806153201920773199e+02
5.405529010238907972e+00,7.187683834559397837e+02,8.793437750829409651e+02,6.592504764340441170e+02,9.057393014465122860e+02,6.688570207406374948e+02,9.014789064461602948e+02
5.438896473265073972e+00,7.143006783686525978e+02,8.964818481086647353e+02,6.615739496732516045e+02,9.268895348286508806e+02,6.700843576225818197e+02,9.219815531429771909e+02
5.472263936291239972e+00,7.146719190741464445e+02,9.144880153630675750e+02,6.630752274139308611e+02,9.476041356253720096e+02,6.714032409688534244e+02,9.422589964399546716e+02
