# time, x_measured, y_measured, x_predicted, y_predicted, x_kalman, y_kalman
6.339817974971558856e-01,5.379804565697631915e+02,6.833217692746140983e+02,3.616252928567203071e+02,6.696600320460370313e+02,3.775006103816083964e+02,6.708898481278511099e+02
6.673492605233219965e-01,5.558545329361675158e+02,6.828386561844774860e+02,3.945462973166385723e+02,6.705180088127259523e+02,4.112090408193814710e+02,6.717907013454708931e+02
7.007167235494879964e-01,5.767681581725831848e+02,6.817717786438182657e+02,4.313952360343769783e+02,6.715543560740306930e+02,4.482361070992172358e+02,6.727380035757930727e+02
7.340841865756541074e-01,5.950679844482348244e+02,6.822958694315523189e+02,4.716419216833846235e+02,6.726308279318333234e+02,4.873419835938454412e+02,6.738602420969911009e+02
7.674516496018202183e-01,6.116601883202635008e+02,6.852785785109637118e+02,5.138895179020011028e+02,6.738914073572361758e+02,5.272900664288823691e+02,6.754521447335539506e+02
8.008191126279863292e-01,6.240265086652632363e+02,6.910504211144905184e+02,5.567698672607259596e+02,6.756627779655619861e+02,5.665413492484940434e+02,6.778983947719316348e+02
8.341865756541524402e-01,6.377970441022197292e+02,6.991412418644038098e+02,5.985989461645217489e+02,6.783669452070397483e+02,6.045527784083993765e+02,6.815223706942427953e+02
8.675540386803185511e-01,6.476881268769320741e+02,7.100363590776187266e+02,6.388135645367159441e+02,6.823533524424701682e+02,6.402068351835871454e+02,6.866994733082966604e+02
9.009215017064846620e-01,6.547192018176732518e+02,7.242024625636162227e+02,6.762179451278566376e+02,6.880260487695086340e+02,6.727611459960066895e+02,6.938428815951593833e+02
9.342889647326506619e-01,6.604184390641299842e+02,7.385370152683449305e+02,7.100364781256415654e+02,6.958280550227202639e+02,7.019242378838322338e+02,7.028107039250857042e+02
9.676564277588167728e-01,6.623842235208689999e+02,7.557139133505611426e+02,7.399899784456048337e+02,7.055899964652560357e+02,7.271597259528700761e+02,7.138767853791324569e+02
1.001023890784982884e+00,6.474414040665946004e+02,8.086932443793343737e+02,7.655261359757287210e+02,7.176024861413650342e+02,7.458657883509725934e+02,7.327685109390431535e+02
1.034391353811149106e+00,6.690898149012962222e+02,7.912131462535994615e+02,7.838262789122393315e+02,7.381349055028414341e+02,7.646448709931723897e+02,7.470084174786821904e+02
1.067758816837315106e+00,6.732770920064101574e+02,8.018629390600063971e+02,8.021675675977746778e+02,7.534747339504128831e+02,7.805741710665466826e+02,7.615813507936813949e+02
1.101126279863481106e+00,6.707953773332327501e+02,8.291503996106232535e+02,8.173508687153193932e+02,7.691117316542955678e+02,7.927758496578358063e+02,7.791792589458251541e+02
1.134493742889647327e+00,6.708633721877313292e+02,8.477162910626256007e+02,8.284311560360923750e+02,7.879940432940929895e+02,8.020021753564910796e+02,7.980113075715161131e+02
1.167861205915813327e+00,6.721591746344489593e+02,8.661688079473741482e+02,8.362495320344853553e+02,8.081516269254991585e+02,8.087234734082099976e+02,8.178839740995995271e+02
1.201228668941979549e+00,6.736967801930277346e+02,8.827147185087605976e+02,8.413341093350968549e+02,8.293705308532469189e+02,8.132053530596425617e+02,8.383214349326265165e+02
1.234596131968145549e+00,6.759207816869674161e+02,8.975705122574941015e+02,8.439869374204995438e+02,8.511283552590887211e+02,8.157674928050815879e+02,8.589263076280055884e+02
1.267963594994311771e+00,6.777237679077175017e+02,9.129122417884891547e+02,8.445686777265811997e+02,8.729898017539168222e+02,8.165208362257128556e+02,8.797010539679235990e+02
1.301331058020477771e+00,6.762904738839931724e+02,9.268693861655920045e+02,8.432110286371407710e+02,8.949582951928883858e+02,8.151002568682042693e+02,9.003323810660035633e+02
1.334698521046643993e+00,6.779089455232079899e+02,9.440975321309864512e+02,8.395244294072713274e+02,9.166910529829982579e+02,8.122420143483292350e+02,9.213175585717575586e+02
1.368065984072809993e+00,6.758421961491006869e+02,9.592698988704050862e+02,8.343283426498910558e+02,9.387346621542653793e+02,8.074952737327690784e+02,9.422114545061498347e+02
1.401433447098975993e+00,6.767688442664939430e+02,9.734371443732072748e+02,8.271387154723312278e+02,9.606007990559565997e+02,8.015924040769430121e+02,9.627815635403813985e+02
1.434800910125142215e+00,6.784729524936112739e+02,9.926183860883255647e+02,8.187714887048121000e+02,9.820358435948211309e+02,7.948452324213063775e+02,9.838405710757231191e+02
1.468168373151308215e+00,6.800388291354001922e+02,1.012523449480433101e+03,8.095787959434536560e+02,1.003934864849212772e+03,7.873970003818960777e+02,1.005405532421137877e+03
1.501535836177474437e+00,7.644444548350080595e+02,9.803574869567687529e+02,7.997262137692629267e+02,1.026316768215157254e+03,7.936591161299389796e+02,1.018413549802849843e+03
1.534903299203640437e+00,8.120252227782977172e+01,1.691292236328127956e+03,8.050603905475588817e+02,1.039220707404298992e+03,6.800519291127778843e+02,1.151831845791232581e+03
1.568270762229806659e+00,4.985338658949981436e+02,1.439501815590812612e+03,6.786519729369288143e+02,1.184489379616925135e+03,6.474148254794591821e+02,1.228715144570975099e+03
1.601638225255972658e+00,6.833759957264880995e+02,1.094730026999810207e+03,6.419156338893345719e+02,1.266991592710083978e+03,6.491351539450945438e+02,1.236995573057224192e+03
1.635005688282138658e+00,6.822584014013306160e+02,1.110999996651444690e+03,6.432267205495185181e+02,1.273684181966120150e+03,6.500493984359759452e+02,1.245247236146728255e+03
1.668373151308304880e+00,6.808809267056121826e+02,1.124546151756449490e+03,6.437296315803671405e+02,1.280347675797972443e+03,6.502466699785926494e+02,1.253017147716578393e+03
1.701740614334470880e+00,6.830864259879316478e+02,1.134614904293555583e+03,6.435201064312467452e+02,1.286493640038927197e+03,6.504831587332963636e+02,1.259765362240708100e+03
1.735108077360637102e+00,6.840642302455353274e+02,1.146752909461071567e+03,6.434281560874294428e+02,1.291538715340718227e+03,6.506000206277644793e+02,1.265985454878303926e+03
1.768475540386803102e+00,6.836173397172747173e+02,1.158988938055228800e+03,6.432729472935665171e+02,1.296038875659615769e+03,6.504112427254840441e+02,1.271790079612037061e+03
1.801843003412969324e+00,6.836699940560422419e+02,1.170709667372647573e+03,6.428447022886687137e+02,1.300127121320850392e+03,6.500836896104626703e+02,1.277179304715199351e+03
1.835210466439135324e+00,6.827644180801122502e+02,1.181928289774936729e+03,6.423233806869601494e+02,1.303810798691473110e+03,6.495072789856565123e+02,1.282159733217207531e+03
1.868577929465301324e+00,6.775135958397531795e+02,1.193368930359534261e+03,6.415833876818949193e+02,1.307103415643723565e+03,6.479755635656376853e+02,1.286869443416527247e+03
1.901945392491467546e+00,6.741343725780134264e+02,1.202112762488532098e+03,6.398433299136393089e+02,1.310162272937738408e+03,6.459512676609917889e+02,1.290916439851965379e+03
1.935312855517633546e+00,6.628966979770825674e+02,1.212440544780573646e+03,6.376131850273330883e+02,1.312559456630197019e+03,6.421209771995162328e+02,1.294709277028169026e+03
1.968680318543799768e+00,6.489528585014502369e+02,1.220244877055064080e+03,6.334451235272787244e+02,1.314749848500008284e+03,6.362119997448717186e+02,1.297888355937050164e+03
2.002047781569965768e+00,6.336966631084874280e+02,1.225422867475622752e+03,6.270444570302062175e+02,1.316339745519614553e+03,6.282319723421358049e+02,1.300109763537762319e+03
2.035415244596131767e+00,6.154180816035268435e+02,1.229157208777582127e+03,6.184267309691737182e+02,1.316954102255290763e+03,6.178894404715420023e+02,1.301275161024790805e+03
2.068782707622298211e+00,5.993232180024180025e+02,1.229984114785382644e+03,6.072782295440121061e+02,1.316489584046519667e+03,6.058572487082820999e+02,1.301037360833117418e+03
2.102150170648464211e+00,5.793272205628200027e+02,1.227063091422064417e+03,5.943483501882743667e+02,1.314568973442739434e+03,5.916647465387766260e+02,1.298935588324667606e+03
2.135517633674630211e+00,5.619534477398567560e+02,1.227286418151156340e+03,5.791239933778065279e+02,1.310691451993292958e+03,5.760561140796934296e+02,1.295789387604775129e+03
2.168885096700796211e+00,5.448086592703355109e+02,1.225686724195296620e+03,5.624317956628824504e+02,1.305767625856221230e+03,5.592829179045063483e+02,1.291458880551530001e+03
2.202252559726962211e+00,5.609720195409970529e+02,1.417267462598345674e+03,5.445520231506401387e+02,1.299647167127285229e+03,5.474859724744595724e+02,1.320663736081430670e+03
2.235620022753128655e+00,5.127814973502709108e+02,1.226875090276907940e+03,5.322462359093877922e+02,1.330552619762265749e+03,5.287682279417585960e+02,1.312027260558543048e+03
2.268987485779294655e+00,5.041555056863270465e+02,1.226731460502672917e+03,5.123877330621787678e+02,1.319733954589728910e+03,5.109167665250196251e+02,1.303115905739949085e+03
2.302354948805460655e+00,4.738448551537798039e+02,1.229266545216766644e+03,4.935808827253217714e+02,1.308742628307380073e+03,4.900543028442551758e+02,1.294541251934280581e+03
2.335722411831626655e+00,4.578319200741038912e+02,1.226165986110035647e+03,4.715486910181647318e+02,1.298250739861724924e+03,4.690975833798206054e+02,1.285369611260140800e+03
2.369089874857793099e+00,4.434278907676906556e+02,1.226062562408162648e+03,4.495134806862971573e+02,1.287225784381859057e+03,4.484259552831060773e+02,1.276295610228316946e+03
2.402457337883959099e+00,4.311090293841091352e+02,1.226766405671925895e+03,4.278888943233745294e+02,1.276432365697431351e+03,4.284643972668613401e+02,1.267556059068461764e+03
2.435824800910125099e+00,4.193414167776692807e+02,1.225802439086744698e+03,4.071367854921671210e+02,1.266127178587786830e+03,4.093182359882847550e+02,1.258919552160361945e+03
2.469192263936291099e+00,4.099785354419150281e+02,1.224956838083605362e+03,3.873648853255000404e+02,1.256050003029273512e+03,3.914073707860019340e+02,1.250491693487612565e+03
2.502559726962457098e+00,4.101638104779206628e+02,1.219014175329982663e+03,3.690267280823661622e+02,1.246312662456696671e+03,3.763816341041239184e+02,1.241431961258139154e+03
2.535927189988623542e+00,4.072577410409621734e+02,1.213110260781774969e+03,3.539277936335233221e+02,1.235984654729246358e+03,3.634642697445531212e+02,1.231894249205915230e+03
2.569294653014789542e+00,5.417283678587258464e+02,1.395360437626248313e+03,3.411934613843459374e+02,1.225234574706027161e+03,3.770596721169953867e+02,1.255662045702703836e+03
2.602662116040955542e+00,3.670682416791927380e+02,1.525969145862297637e+03,3.576774467274734093e+02,1.251255744197708964e+03,3.593573352885906615e+02,1.300398325141556825e+03
2.636029579067121542e+00,5.618420410156270464e+02,1.539411132810747176e+03,3.395860758066376093e+02,1.300284698516897834e+03,3.793524711341219700e+02,1.343069585349695899e+03
2.669397042093287986e+00,4.184101333936092146e+02,1.152039262450744445e+03,3.630483775070499632e+02,1.346846771787518719e+03,3.729557327192979983e+02,1.311984669563601983e+03
2.702764505119453986e+00,7.282816436390046420e+02,1.597283474389411367e+03,3.572959916272957344e+02,1.312015464734808120e+03,4.236991762438464093e+02,1.363075941622719483e+03
2.736131968145619986e+00,4.245621376498866084e+02,1.113642271588427093e+03,4.144424478277584853e+02,1.367874270227544912e+03,4.162541231705580458e+02,1.322360440122001819e+03
2.769499431171785986e+00,4.752478554840491256e+02,9.309106941437228215e+02,4.071955789082371098e+02,1.322413320925760672e+03,4.193808024606808544e+02,1.252312109493200296e+03
2.802866894197951986e+00,4.304519991244379753e+02,1.066774465544523082e+03,4.115781047252090161e+02,1.244911182246289627e+03,4.149581722925385066e+02,1.213009226776050127e+03
2.836234357224118430e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.075805204174978371e+02,1.201674507630353219e+03,3.345768108424124421e+02,9.864368003204729121e+02
2.869601820250284430e+00,5.684625854492179542e+02,1.542281494140633413e+03,3.199163444884408136e+02,9.524724917943616447e+02,3.644409920214407066e+02,1.058131051906732409e+03
2.902969283276450430e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.540273297808098505e+02,1.032939630901826831e+03,2.905986447938374226e+02,8.478748154267166228e+02
2.936336746302616429e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.737307476235003492e+02,8.025683394911595769e+02,2.246826830122584227e+02,6.587612439709922683e+02
2.969704209328782429e+00,4.208459586250534130e+02,8.425304888409914383e+02,2.025055878717425912e+02,5.966097295333987631e+02,2.416324951949667366e+02,6.406790820085602718e+02
3.003071672354948873e+00,4.549362873025037857e+02,8.999245100090092819e+02,2.228255918610297499e+02,5.799842207230386748e+02,2.644237247671458704e+02,6.373228911812245769e+02
3.036439135381114873e+00,4.208662691607156034e+02,9.604245060665137999e+02,2.494277639050528421e+02,5.796417466576227753e+02,2.801546539318758278e+02,6.478893667300144443e+02
3.069806598407280873e+00,4.040262870392053856e+02,9.907169825649298218e+02,2.680728038156269122e+02,5.946048970971742165e+02,2.924411959260228286e+02,6.656042888705426321e+02
3.103174061433446873e+00,2.429188715527304225e+02,1.490096365356523620e+02,2.827800576074338892e+02,6.173274678474616621e+02,2.756349581808183302e+02,5.333817101023776104e+02
3.136541524459613317e+00,4.617747570875228575e+02,8.506069977003467102e+02,2.653257202997944546e+02,4.747859661460413463e+02,3.005405200673195623e+02,5.421543920289841481e+02
3.169908987485779317e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.938329948139396492e+02,4.881358613593898781e+02,2.411598308054241784e+02,4.006315281577961969e+02
3.203276450511945317e+00,3.991043839182389092e+02,1.057557079491802597e+03,2.293359742683239517e+02,3.358535023915487727e+02,2.597697647973834023e+02,4.652307848602665672e+02
3.236643913538111317e+00,5.277762553011289270e+01,1.756538346160813717e+03,2.509788964569186192e+02,4.112036420503623617e+02,2.154474215491867142e+02,6.523813401452159724e+02
3.270011376564277317e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.031657699348054678e+02,6.210432941660786810e+02,1.667438552665893496e+02,5.097076795463361805e+02
3.303378839590443761e+00,4.442167840117627975e+02,7.267032097695197308e+02,1.507082827295410254e+02,4.665791869629341591e+02,2.033265575138616441e+02,5.132125118930317740e+02
3.336746302616609761e+00,2.918022861372892862e+02,9.296311365079320694e+02,1.923653665936100765e+02,4.737285705844814743e+02,2.101918601743619774e+02,5.554602272184415597e+02
3.370113765642775761e+00,4.429611377614348839e+02,6.887879829871715174e+02,2.010424736554076333e+02,5.233978762989064535e+02,2.444124321686609278e+02,5.530481808427049373e+02
3.403481228668941760e+00,4.447699750772070502e+02,6.711789210498150169e+02,2.397451624151065914e+02,5.235380123993751340e+02,2.765010362035881712e+02,5.500063726622665854e+02
3.436848691695108204e+00,7.675166860153182142e+02,1.182033138174451551e+03,2.758582002746240391e+02,5.228709985755995149e+02,3.640004549529824089e+02,6.410425320035736831e+02
3.470216154721274204e+00,4.441921333485445302e+02,6.381825459732158379e+02,3.727583031753727596e+02,6.256857126902328901e+02,3.855646319122665773e+02,6.279260875210948143e+02
3.503583617747440204e+00,4.260400198282321753e+02,6.308050638626322097e+02,3.965331167515840889e+02,6.131982835119516722e+02,4.018229794845231595e+02,6.163547466277917692e+02
3.536951080773606204e+00,4.414837883385502550e+02,6.065414761947238276e+02,4.143042778086095268e+02,6.023595251826579897e+02,4.191768980301070542e+02,6.031092465230867674e+02
3.570318543799772204e+00,4.409997466991815713e+02,5.912619555696353473e+02,4.331545816853700330e+02,5.896185682372903329e+02,4.345610286407193144e+02,5.899131875481610905e+02
3.603686006825938648e+00,4.400270162560876770e+02,5.759317140968364583e+02,4.497082679622286605e+02,5.768846760109289562e+02,4.479726530766565133e+02,5.767138329284757674e+02
3.637053469852104648e+00,4.384764760702722697e+02,5.593214829665079151e+02,4.639785103535761550e+02,5.641018464116079940e+02,4.594066019102425571e+02,5.632448408976923702e+02
3.670420932878270648e+00,4.367197591458555053e+02,5.433539198009432312e+02,4.759757544182821789e+02,5.509791476808441075e+02,4.689380697218509226e+02,5.496121221046291794e+02
3.703788395904436648e+00,4.377149080483424655e+02,5.277131901535634597e+02,4.857988479027137032e+02,5.376369620991479223e+02,4.771784914083513627e+02,5.358578555575712699e+02
3.737155858930602648e+00,4.394789293431331316e+02,5.113475930957347941e+02,4.941365285541041317e+02,5.241248889869079903e+02,4.843376284901531221e+02,5.218342021047076287e+02
3.770523321956769092e+00,4.412966244076438329e+02,4.958389198834780700e+02,5.012317195112603372e+02,5.102830172373600135e+02,4.904866368369976044e+02,5.076934990267983494e+02
3.803890784982935092e+00,4.414347584769765263e+02,4.817127032178344734e+02,5.071733347894276562e+02,4.962827092415682273e+02,4.953877593947295850e+02,4.936706066660916008e+02
3.837258248009101091e+00,4.444590300391349729e+02,4.679905777555649138e+02,5.117094671303104292e+02,4.823853098814930718e+02,4.996527896642009523e+02,4.798046182167227016e+02
3.870625711035267091e+00,4.452868087543557181e+02,4.574134561831443193e+02,5.155246595656677755e+02,4.686352636442713901e+02,5.029323370573211491e+02,4.666234051229066608e+02
3.903993174061433535e+00,4.504996870658404760e+02,4.465158492773881562e+02,5.182414430828312106e+02,4.556149530749887049e+02,5.060965644474227361e+02,4.539836473957392968e+02
3.937360637087599535e+00,4.616089511243177412e+02,4.400465560376285339e+02,5.208268063917380459e+02,4.431647863878654334e+02,5.102100590785684062e+02,4.426057410873691538e+02
3.970728100113765535e+00,4.739789464620199624e+02,4.334215745485629441e+02,5.244568256450363606e+02,4.320769781596285952e+02,5.154069643739546791e+02,4.323180423838471711e+02
4.004095563139931535e+00,4.920052277142608546e+02,4.282970600001538628e+02,5.292770111960893473e+02,4.221575824150530138e+02,5.225947581267257647e+02,4.232582955847710764e+02
4.037463026166097535e+00,5.111214946686184817e+02,4.263333419063824294e+02,5.362834676115587627e+02,4.135542645583068406e+02,5.317722971122259423e+02,4.158453645794403428e+02
4.070830489192263535e+00,5.293301667099639189e+02,4.262106326720113429e+02,5.454667106957722353e+02,4.067235307461918978e+02,5.425736553127970865e+02,4.102172940436278168e+02
4.104197952218429535e+00,5.507211263394756315e+02,4.273692830002599408e+02,5.564154620482171367e+02,4.018104676614494224e+02,5.553945441628068238e+02,4.063928198521069817e+02
4.137565415244596423e+00,5.685816459038113635e+02,4.279048782646347036e+02,5.695590115783423926e+02,3.988281326626541841e+02,5.693837824921708943e+02,4.040412189142480770e+02
4.170932878270762423e+00,5.838400901324400820e+02,4.289174571286000628e+02,5.839514764624145755e+02,3.974047952898637277e+02,5.839315062713341149e+02,4.030546257360009577e+02
4.204300341296928423e+00,5.976651521487717673e+02,4.277444950093549210e+02,5.989172772443232589e+02,3.974160412251391676e+02,5.986927861576047007e+02,4.028535710475981091e+02
4.237667804323094423e+00,6.140848391279040470e+02,4.273983673147532159e+02,6.140758498313977043e+02,3.982188789603687837e+02,6.140774615083495291e+02,4.034504239220518116e+02
4.271035267349260423e+00,6.315765741577281460e+02,4.269059909360644269e+02,6.298795941079827116e+02,3.998252818244540663e+02,6.301838435513823242e+02,4.046805484937994493e+02
4.304402730375426422e+00,6.478944785431049240e+02,4.263349333353160091e+02,6.464356643326076437e+02,4.020523852405015646e+02,6.466972137015568478e+02,4.064059794713339784e+02
4.337770193401592422e+00,6.649123257603139336e+02,4.273138961406423277e+02,6.633958859519439102e+02,4.047477070572676894e+02,6.636677672815960705e+02,4.087935817825984373e+02
4.371137656427758422e+00,6.838872846449087319e+02,4.265824648089638345e+02,6.808156103616378232e+02,4.080952859802112584e+02,6.813663290092762281e+02,4.114098412306392447e+02
4.404505119453924422e+00,7.015879941990276620e+02,4.306687689818110130e+02,6.989928715570246140e+02,4.116172619608234982e+02,6.994581498885272595e+02,4.150329977938296793e+02
4.437872582480091310e+00,7.200500914864373954e+02,4.307383713428641272e+02,7.175574328816965135e+02,4.161725181015516455e+02,7.180043407325204043e+02,4.187840246091454901e+02
4.471240045506257310e+00,7.413875623061994702e+02,4.355172246581673789e+02,7.365767728919337287e+02,4.207909395684420133e+02,7.374392979197623390e+02,4.234312109174978787e+02
4.504607508532423310e+00,7.559694767037155998e+02,4.371198601696845571e+02,7.565290956684264074e+02,4.263211534746807274e+02,7.564287617192417201e+02,4.282572509930276965e+02
4.537974971558589310e+00,7.719177058751688492e+02,4.407808847040365663e+02,7.759427356068937343e+02,4.319718585952954868e+02,7.752210888607769448e+02,4.335512270600115130e+02
4.571342434584755310e+00,7.854489969553408173e+02,4.471594019263350219e+02,7.950959052248757644e+02,4.380638498974358299e+02,7.933663128392357748e+02,4.396945897254548186e+02
4.604709897610921310e+00,7.921053654101948496e+02,4.514621112793528255e+02,8.134965036514234953e+02,4.450181187102180616e+02,8.096612902134953629e+02,4.461734610120793718e+02
4.638077360637087310e+00,7.927573222289427122e+02,4.598766275972874951e+02,8.298254485575195076e+02,4.522677555057358632e+02,8.231795104586168463e+02,4.536319488958920942e+02
4.671444823663253310e+00,7.883278901228429731e+02,4.652761951933869113e+02,8.430746506056718772e+02,4.605237627577031958e+02,8.332591130666502295e+02,4.613758255749862087e+02
4.704812286689419309e+00,7.823796090368689420e+02,4.743903380711533941e+02,8.525322556298921199e+02,4.690200040657744012e+02,8.399545992951276503e+02,4.699828503560136141e+02
4.738179749715586198e+00,7.747936580934300537e+02,4.884891963904399859e+02,8.582785383456965747e+02,4.783947503610133936e+02,8.433105479747571280e+02,4.802045819198760910e+02
4.771547212741752197e+00,7.617686989021880208e+02,4.989726519986286348e+02,8.603822256968271631e+02,4.894745657081713262e+02,8.427018225470961852e+02,4.911774760514544482e+02
4.804914675767918197e+00,7.526478934131479264e+02,5.147105743830745723e+02,8.581739573875627229e+02,5.013035463653648662e+02,8.392542060712484044e+02,5.037072902977399735e+02
4.838282138794084197e+00,5.657494152235132105e+02,-4.272243648643375309e+02,8.529152994238969541e+02,5.147686320775512741e+02,8.014293713106397945e+02,3.458788495785306623e+02
4.871649601820250197e+00,7.434902803726370166e+02,5.544127721532590840e+02,8.098932266403729727e+02,3.405611023081957001e+02,7.979878517110012126e+02,3.789025382214805404e+02
4.905017064846416197e+00,1.313616137369248236e+03,2.141105824818390829e+03,8.050071362070455052e+02,3.773439710355142438e+02,8.961955795747351203e+02,6.935686102972140361e+02
4.938384527872582197e+00,6.795718691449742437e+02,6.738220219856610811e+02,9.121400707299892474e+02,7.240634864090579867e+02,8.704429435798621171e+02,7.150556998071343742e+02
4.971751990898748197e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.823157465152287386e+02,7.462479302949290059e+02,7.241254375103367238e+02,6.124532075396570008e+02
5.005119453924914197e+00,6.356977281046174539e+02,8.516697965512280462e+02,7.199402885327192507e+02,6.316768936778595389e+02,7.048364458996778694e+02,6.711194054972997947e+02
5.038486916951081085e+00,6.414126614382932985e+02,7.766951921323209262e+02,6.982956101084801048e+02,6.952453758334945633e+02,6.880970690622941675e+02,7.098485093585196637e+02
5.071854379977247085e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.796231230650180350e+02,7.365564650543459493e+02,5.577735114744319844e+02,6.044992760984295046e+02
5.105221843003413085e+00,7.296628156053426437e+02,7.245539722812355876e+02,5.360234223642302140e+02,6.190258852911646272e+02,5.707410285301648400e+02,6.379460156543283347e+02
5.138589306029579085e+00,7.300592806449778891e+02,7.460017289160748533e+02,5.509576828180172470e+02,6.549190222461290887e+02,5.830688118718829855e+02,6.712492425453349369e+02
5.171956769055745085e+00,7.268295046975823652e+02,7.664642719878097523e+02,5.651577158163663626e+02,6.904988616094484541e+02,5.941438577769590665e+02,7.041187032933904675e+02
5.205324232081911084e+00,7.293486566299858396e+02,7.841234055903480566e+02,5.779453719942700900e+02,7.254503463243113401e+02,6.050904767311965315e+02,7.359698429313007182e+02
5.238691695108077084e+00,7.251385868986842524e+02,8.002898288265002975e+02,5.905596062598517619e+02,7.591362715755603858e+02,6.146882832605767817e+02,7.665146963906778410e+02
5.272059158134243084e+00,7.227476321739077321e+02,8.152012371125376831e+02,6.016521742467436979e+02,7.912494476110106234e+02,6.233633916741501935e+02,7.955437664776679867e+02
5.305426621160409084e+00,7.226307087233006996e+02,8.320137903024483421e+02,6.116950786812652723e+02,8.215708356076829659e+02,6.315847414965784310e+02,8.234431542450384995e+02
5.338794084186575972e+00,7.216342545152845105e+02,8.479969879019579366e+02,6.212057559164344411e+02,8.505384816150610732e+02,6.392115954816175645e+02,8.500828168516471806e+02
5.372161547212741972e+00,7.186271566717007317e+02,8.629381111560801401e+02,6.300282954946318341e+02,8.780200522334047264e+02,6.459131990089479132e+02,8.753160086865797211e+02
5.405529010238907972e+00,7.185614656265781832e+02,8.789928334959780614e+02,6.377987809640086425e+02,9.038655115861580498e+02,6.522787362224261187e+02,8.994060849659612131e+02
5.438896473265073972e+00,7.157669977912303239e+02,8.955088648387877583e+02,6.451684842378502935e+02,9.283771264202334805e+02,6.578261043470693039e+02,9.224841699285389041e+02
5.472263936291239972e+00,7.127014297526161499e+02,9.154083403166685002e+02,6.516062393682503853e+02,9.517100236012627192e+02,6.625600075535199949e+02,9.452014879713242408e+02
